id,name,artist,popularity,album.id,album.name,album.release_date,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
2G1tXoGBaEMJ7FKGnkf6ud,Wake Up in the Sky,Gucci Mane,70,5xqQtdlJUY7Fg4BMp13LrX,Evil Genius,2018-12-07,6s5MoZzR70Qef7x4bVxDO1,rap,0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.367,0.367,143.01,203161
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,81,3MATDdrpHmQCmuOcozZjDa,TESTING,2018-05-25,6s5MoZzR70Qef7x4bVxDO1,rap,0.854,0.569,5,-8.151,0,0.106,0.0609,0.0816,0.1,0.294,80.015,205040
6H0AwSQ20mo62jGlPGB8S6,It's A Vibe,2 Chainz,68,5vvvo79z68vWj9yimoygfS,Pretty Girls Like Trap Music,2017-06-16,6s5MoZzR70Qef7x4bVxDO1,rap,0.822,0.502,7,-7.38,1,0.148,0.0312,8.87e-4,0.114,0.525,73.003,210200
59nOXPmaKlBfGMDeOVGrIK,WAIT FOR U (feat. Drake & Tems),Future,88,6tE9Dnp2zInFij4jKssysL,I NEVER LIKED YOU,2022-04-29,6s5MoZzR70Qef7x4bVxDO1,rap,0.463,0.642,1,-4.474,1,0.34,0.314,0,0.0686,0.339,83.389,189893
2JZYXjz0H86eOrXcTr0MIm,Toxic,YG,61,4fu0jN1IzoaXgzCfqdjOjJ,I GOT ISSUES,2022-09-30,6s5MoZzR70Qef7x4bVxDO1,rap,0.662,0.489,10,-7.041,0,0.213,0.427,0,0.0958,0.436,99.891,213289
5W7xC99N2Zzfh69r7I7zWK,Aston Martin Music,Rick Ross,69,0jipZxGtkTDHjVerLkzO80,Teflon Don,2010-01-01,6s5MoZzR70Qef7x4bVxDO1,rap,0.57,0.58,1,-5.547,1,0.21,0.0124,0,0.0498,0.404,171.812,270627
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),Offset,82,0MV1yCXcNNQBfwApqAVkH0,Without Warning,2017-10-30,6s5MoZzR70Qef7x4bVxDO1,rap,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-5,0.114,0.333,100.007,172800
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,70,1NXM5lF9YB7a3f1e4R48oH,"King's Dead (with Kendrick Lamar, Future & James Blake)",2018-01-12,6s5MoZzR70Qef7x4bVxDO1,rap,0.645,0.705,1,-5.008,1,0.299,8.13e-4,0,0.128,0.376,137.133,229670
03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,76,6MQtWELG7aRX7CkAzQ6nLM,Flockaveli,2010-10-01,6s5MoZzR70Qef7x4bVxDO1,rap,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,263773
4GXl8l1MfZPf2GvpyRPJBf,pick up the phone,Young Thug,69,4MDMfOdhV1IyoRnklwOHG9,pick up the phone,2016-06-03,6s5MoZzR70Qef7x4bVxDO1,rap,0.706,0.716,7,-4.263,0,0.0768,0.115,0,0.316,0.459,136.904,252263
3MAgQuClHcAV8E9CbeBS6f,Lotus Flower Bomb (feat. Miguel),Wale,67,0jCVC8ndYYOooEY2YTO1l6,Ambition,2011-10-28,6s5MoZzR70Qef7x4bVxDO1,rap,0.512,0.598,9,-4.959,0,0.115,0.611,0,0.0881,0.345,70.189,213253
